Y,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
0,38,technician,married,university.degree,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,37,other,married,professional.course,0,0,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,28,other,single,high.school,0,1,0,cellular,jun,wed,4,0,-2.9,92.963,-40.8,1.26,5076.2
1,20,other,single,unknown,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,28,technician,single,professional.course,0,0,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,28,admin.,single,university.degree,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,29,technician,single,university.degree,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,34,technician,married,professional.course,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,29,technician,single,university.degree,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,30,blue-collar,single,high.school,0,1,0,cellular,jun,wed,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,59,blue-collar,married,basic.4y,0,0,0,cellular,jun,wed,1,1,-2.9,92.963,-40.8,1.26,5076.2
1,31,services,married,high.school,0,1,0,cellular,jun,wed,2,0,-2.9,92.963,-40.8,1.26,5076.2
0,33,blue-collar,married,professional.course,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,28,services,single,basic.6y,0,0,0,cellular,jun,wed,2,1,-2.9,92.963,-40.8,1.26,5076.2
1,29,admin.,single,university.degree,0,0,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,57,other,married,basic.4y,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,30,admin.,single,university.degree,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,29,admin.,divorced,university.degree,0,1,0,cellular,jun,wed,3,0,-2.9,92.963,-40.8,1.26,5076.2
1,29,admin.,single,university.degree,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,56,retired,married,university.degree,0,1,0,cellular,jun,wed,1,2,-2.9,92.963,-40.8,1.26,5076.2
0,38,technician,married,university.degree,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,38,technician,married,university.degree,0,0,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,40,services,married,high.school,0,0,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,38,admin.,divorced,high.school,0,1,0,cellular,jun,wed,1,1,-2.9,92.963,-40.8,1.26,5076.2
0,33,admin.,single,university.degree,0,0,0,cellular,jun,wed,1,2,-2.9,92.963,-40.8,1.26,5076.2
0,21,admin.,single,high.school,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,48,admin.,married,university.degree,0,1,0,cellular,jun,wed,2,1,-2.9,92.963,-40.8,1.26,5076.2
0,26,other,single,university.degree,0,1,0,cellular,jun,wed,2,0,-2.9,92.963,-40.8,1.26,5076.2
0,37,admin.,married,university.degree,0,0,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,26,technician,single,professional.course,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,30,admin.,single,university.degree,0,1,0,cellular,jun,wed,3,0,-2.9,92.963,-40.8,1.26,5076.2
1,36,management,single,university.degree,0,1,0,cellular,jun,wed,2,1,-2.9,92.963,-40.8,1.26,5076.2
1,29,admin.,married,high.school,0,0,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,42,other,married,university.degree,0,1,0,cellular,jun,wed,1,1,-2.9,92.963,-40.8,1.26,5076.2
0,34,management,married,university.degree,0,1,1,telephone,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,33,management,married,university.degree,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,50,admin.,single,basic.9y,0,0,0,cellular,jun,wed,1,1,-2.9,92.963,-40.8,1.26,5076.2
1,23,other,single,high.school,0,0,0,cellular,jun,wed,2,0,-2.9,92.963,-40.8,1.26,5076.2
0,24,services,single,high.school,0,0,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,29,services,single,high.school,0,1,1,cellular,jun,wed,2,2,-2.9,92.963,-40.8,1.26,5076.2
0,25,technician,single,university.degree,0,1,1,cellular,jun,wed,1,1,-2.9,92.963,-40.8,1.26,5076.2
1,40,other,married,basic.6y,0,0,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,29,services,single,high.school,0,0,0,cellular,jun,wed,2,1,-2.9,92.963,-40.8,1.26,5076.2
0,57,other,divorced,high.school,0,0,1,telephone,jun,wed,4,0,-2.9,92.963,-40.8,1.26,5076.2
1,69,other,married,high.school,0,0,0,cellular,jun,wed,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,30,admin.,single,university.degree,0,1,0,cellular,jun,wed,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,69,other,married,high.school,0,0,0,cellular,jun,wed,2,0,-2.9,92.963,-40.8,1.26,5076.2
0,29,technician,married,university.degree,0,0,0,cellular,jun,wed,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,61,admin.,married,university.degree,0,1,0,cellular,jun,wed,2,0,-2.9,92.963,-40.8,1.26,5076.2
0,26,admin.,single,university.degree,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,35,admin.,single,university.degree,0,1,0,cellular,jun,wed,1,1,-2.9,92.963,-40.8,1.26,5076.2
1,52,admin.,married,university.degree,0,1,1,cellular,jun,wed,2,0,-2.9,92.963,-40.8,1.26,5076.2
0,26,other,single,university.degree,0,0,0,cellular,jun,wed,2,1,-2.9,92.963,-40.8,1.26,5076.2
1,33,management,divorced,university.degree,0,1,0,cellular,jun,wed,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,56,management,married,university.degree,0,1,0,telephone,jun,wed,5,0,-2.9,92.963,-40.8,1.26,5076.2
1,35,admin.,married,university.degree,0,0,0,cellular,jun,thu,3,0,-2.9,92.963,-40.8,1.26,5076.2
1,53,blue-collar,married,basic.6y,0,1,0,cellular,jun,thu,2,1,-2.9,92.963,-40.8,1.26,5076.2
1,51,other,married,basic.6y,0,1,0,cellular,jun,thu,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,51,other,married,basic.6y,0,0,0,cellular,jun,thu,2,1,-2.9,92.963,-40.8,1.26,5076.2
1,45,admin.,single,university.degree,0,1,0,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,30,admin.,single,university.degree,0,1,0,cellular,jun,thu,1,2,-2.9,92.963,-40.8,1.26,5076.2
1,29,admin.,single,university.degree,0,1,1,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,26,admin.,single,university.degree,0,0,1,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,54,admin.,married,university.degree,0,1,0,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,21,other,single,high.school,0,0,0,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,25,services,single,high.school,0,1,0,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,42,admin.,married,university.degree,0,0,0,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,24,admin.,single,high.school,0,0,0,cellular,jun,thu,2,1,-2.9,92.963,-40.8,1.26,5076.2
1,21,services,single,professional.course,0,1,1,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,30,admin.,single,university.degree,0,0,0,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,50,technician,single,professional.course,0,1,1,cellular,jun,thu,1,1,-2.9,92.963,-40.8,1.26,5076.2
1,25,services,single,high.school,0,1,0,cellular,jun,thu,2,1,-2.9,92.963,-40.8,1.26,5076.2
1,36,management,married,university.degree,0,1,0,cellular,jun,thu,1,1,-2.9,92.963,-40.8,1.26,5076.2
1,36,management,married,university.degree,0,0,0,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,32,admin.,married,university.degree,0,1,0,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,36,technician,married,basic.9y,0,1,0,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,30,admin.,married,university.degree,0,1,0,cellular,jun,thu,2,1,-2.9,92.963,-40.8,1.26,5076.2
1,25,other,single,university.degree,0,0,1,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,31,admin.,married,university.degree,0,0,0,cellular,jun,thu,2,1,-2.9,92.963,-40.8,1.26,5076.2
1,35,other,married,university.degree,0,1,0,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,32,admin.,married,university.degree,0,0,1,cellular,jun,thu,3,1,-2.9,92.963,-40.8,1.26,5076.2
1,28,admin.,single,high.school,0,1,1,cellular,jun,thu,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,53,other,married,high.school,0,0,1,cellular,jun,thu,1,2,-2.9,92.963,-40.8,1.26,5076.2
1,35,admin.,married,university.degree,0,0,0,cellular,jun,thu,4,0,-2.9,92.963,-40.8,1.26,5076.2
1,32,admin.,single,university.degree,0,1,0,cellular,jun,thu,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,30,technician,single,professional.course,0,0,0,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,28,management,single,university.degree,0,1,0,cellular,jun,thu,1,1,-2.9,92.963,-40.8,1.26,5076.2
0,29,technician,single,university.degree,0,0,0,cellular,jun,thu,3,0,-2.9,92.963,-40.8,1.26,5076.2
1,30,admin.,single,professional.course,0,0,0,cellular,jun,thu,1,1,-2.9,92.963,-40.8,1.26,5076.2
1,25,services,divorced,high.school,0,1,1,cellular,jun,thu,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,53,blue-collar,married,basic.9y,0,0,1,cellular,jun,thu,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,24,other,single,high.school,0,0,0,cellular,jun,thu,3,2,-2.9,92.963,-40.8,1.26,5076.2
1,53,blue-collar,married,basic.6y,0,0,0,cellular,jun,thu,3,1,-2.9,92.963,-40.8,1.26,5076.2
1,22,other,single,high.school,0,0,1,telephone,jun,thu,2,0,-2.9,92.963,-40.8,1.26,5076.2
0,33,admin.,single,university.degree,0,0,0,cellular,jun,thu,3,0,-2.9,92.963,-40.8,1.26,5076.2
1,52,blue-collar,single,basic.9y,0,0,0,cellular,jun,fri,2,1,-2.9,92.963,-40.8,1.268,5076.2
1,29,technician,married,high.school,0,0,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,46,other,single,university.degree,0,1,1,cellular,jun,fri,1,1,-2.9,92.963,-40.8,1.268,5076.2
0,49,admin.,divorced,high.school,0,1,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,30,admin.,single,university.degree,0,0,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,30,admin.,single,university.degree,0,0,1,cellular,jun,fri,1,1,-2.9,92.963,-40.8,1.268,5076.2
1,32,admin.,single,university.degree,0,0,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,28,admin.,single,university.degree,0,1,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,32,admin.,single,university.degree,0,0,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,24,admin.,single,university.degree,0,0,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
0,45,other,married,university.degree,0,1,0,cellular,jun,fri,3,0,-2.9,92.963,-40.8,1.268,5076.2
1,51,technician,married,basic.9y,0,0,0,telephone,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,28,technician,single,professional.course,0,1,1,cellular,jun,fri,1,1,-2.9,92.963,-40.8,1.268,5076.2
1,25,other,married,university.degree,0,0,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
0,49,other,married,professional.course,0,0,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,59,admin.,married,university.degree,0,1,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,31,other,married,university.degree,0,1,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,21,other,single,university.degree,0,0,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
1,51,technician,single,university.degree,0,1,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
0,27,admin.,single,university.degree,0,1,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
0,32,technician,single,professional.course,0,1,0,cellular,jun,fri,1,1,-2.9,92.963,-40.8,1.268,5076.2
1,51,technician,single,university.degree,0,0,0,cellular,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,29,technician,married,high.school,0,1,0,cellular,jun,fri,3,0,-2.9,92.963,-40.8,1.268,5076.2
0,28,admin.,single,university.degree,0,1,0,cellular,jun,fri,1,1,-2.9,92.963,-40.8,1.268,5076.2
1,51,admin.,single,university.degree,0,0,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
1,31,technician,married,university.degree,0,1,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
0,21,blue-collar,single,basic.4y,0,0,0,telephone,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,48,admin.,married,university.degree,0,1,0,telephone,jun,fri,3,0,-2.9,92.963,-40.8,1.268,5076.2
0,30,admin.,single,university.degree,0,0,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
0,27,admin.,single,university.degree,0,1,0,telephone,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,30,admin.,married,unknown,0,1,0,cellular,jun,fri,2,1,-2.9,92.963,-40.8,1.268,5076.2
0,51,admin.,single,university.degree,0,1,1,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
1,28,other,single,high.school,0,1,0,cellular,jun,fri,3,0,-2.9,92.963,-40.8,1.268,5076.2
0,25,technician,single,university.degree,0,1,0,cellular,jun,fri,2,1,-2.9,92.963,-40.8,1.268,5076.2
0,54,admin.,married,high.school,0,0,0,cellular,jun,fri,3,0,-2.9,92.963,-40.8,1.268,5076.2
1,25,technician,single,basic.9y,0,1,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
1,35,technician,married,professional.course,0,1,0,telephone,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
1,20,other,single,high.school,0,1,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
1,30,technician,single,university.degree,0,1,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
1,34,admin.,single,high.school,0,0,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
0,29,other,single,professional.course,0,0,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
1,45,admin.,married,unknown,0,0,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
0,30,other,married,university.degree,0,1,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
0,52,management,married,university.degree,0,0,0,telephone,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
1,53,admin.,single,university.degree,0,1,0,cellular,jun,fri,2,1,-2.9,92.963,-40.8,1.268,5076.2
1,36,technician,single,professional.course,0,0,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
1,36,technician,single,professional.course,0,1,0,cellular,jun,fri,2,1,-2.9,92.963,-40.8,1.268,5076.2
1,30,management,single,university.degree,0,0,1,cellular,jun,fri,7,0,-2.9,92.963,-40.8,1.268,5076.2
1,29,technician,married,high.school,0,0,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
0,33,admin.,single,university.degree,0,0,0,telephone,jun,fri,1,0,-2.9,92.963,-40.8,1.268,5076.2
0,36,blue-collar,married,basic.9y,0,0,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.281,5076.2
0,36,management,married,unknown,0,0,0,cellular,jun,mon,2,0,-2.9,92.963,-40.8,1.281,5076.2
1,32,management,single,university.degree,0,0,0,cellular,jun,mon,2,1,-2.9,92.963,-40.8,1.281,5076.2
1,27,blue-collar,single,high.school,0,1,0,cellular,jun,mon,2,1,-2.9,92.963,-40.8,1.281,5076.2
1,53,retired,single,basic.4y,0,1,0,cellular,jun,mon,3,0,-2.9,92.963,-40.8,1.281,5076.2
0,32,other,single,university.degree,0,1,0,cellular,jun,mon,2,1,-2.9,92.963,-40.8,1.281,5076.2
1,27,admin.,single,university.degree,0,0,0,cellular,jun,mon,3,0,-2.9,92.963,-40.8,1.281,5076.2
1,43,blue-collar,married,basic.6y,0,1,0,cellular,jun,mon,6,0,-2.9,92.963,-40.8,1.281,5076.2
1,25,other,single,unknown,0,0,0,cellular,jun,mon,3,0,-2.9,92.963,-40.8,1.281,5076.2
0,33,blue-collar,married,high.school,0,1,0,cellular,jun,mon,2,0,-2.9,92.963,-40.8,1.281,5076.2
1,47,admin.,single,university.degree,0,1,0,cellular,jun,mon,4,0,-2.9,92.963,-40.8,1.281,5076.2
1,36,management,married,university.degree,0,0,0,cellular,jun,mon,4,0,-2.9,92.963,-40.8,1.281,5076.2
1,43,blue-collar,married,basic.6y,0,1,0,cellular,jun,mon,4,1,-2.9,92.963,-40.8,1.281,5076.2
0,31,services,married,unknown,0,1,0,cellular,jun,tue,3,0,-2.9,92.963,-40.8,1.286,5076.2
0,25,admin.,single,university.degree,0,1,1,cellular,jun,tue,3,1,-2.9,92.963,-40.8,1.286,5076.2
1,44,other,married,university.degree,0,0,0,cellular,jun,tue,2,1,-2.9,92.963,-40.8,1.286,5076.2
0,29,admin.,single,high.school,0,1,1,cellular,jun,tue,2,0,-2.9,92.963,-40.8,1.286,5076.2
0,22,admin.,single,university.degree,0,0,0,cellular,jun,tue,2,0,-2.9,92.963,-40.8,1.286,5076.2
1,49,services,married,high.school,0,0,0,cellular,jun,tue,4,0,-2.9,92.963,-40.8,1.286,5076.2
1,29,admin.,single,university.degree,0,0,0,cellular,jun,tue,2,0,-2.9,92.963,-40.8,1.286,5076.2
1,38,technician,married,professional.course,0,1,0,cellular,jun,tue,4,1,-2.9,92.963,-40.8,1.286,5076.2
0,48,services,married,high.school,0,1,1,cellular,jun,tue,3,0,-2.9,92.963,-40.8,1.286,5076.2
1,25,other,married,university.degree,0,0,0,cellular,jun,tue,2,0,-2.9,92.963,-40.8,1.286,5076.2
1,32,other,married,basic.4y,0,1,0,cellular,jun,tue,2,1,-2.9,92.963,-40.8,1.286,5076.2
1,25,admin.,single,unknown,0,0,0,telephone,jun,tue,7,0,-2.9,92.963,-40.8,1.286,5076.2
0,22,technician,single,university.degree,0,1,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
0,33,other,single,unknown,0,0,0,telephone,jun,fri,3,0,-2.9,92.963,-40.8,1.268,5076.2
1,54,blue-collar,married,basic.9y,0,0,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
1,54,blue-collar,married,basic.9y,0,1,0,cellular,jun,fri,2,1,-2.9,92.963,-40.8,1.268,5076.2
0,26,management,single,university.degree,0,1,0,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
1,55,retired,married,high.school,0,1,1,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2
1,22,other,single,university.degree,0,1,1,cellular,jun,fri,6,0,-2.9,92.963,-40.8,1.268,5076.2
1,22,technician,single,university.degree,0,1,0,cellular,jun,fri,4,1,-2.9,92.963,-40.8,1.268,5076.2
1,50,admin.,married,university.degree,0,1,0,cellular,jun,fri,7,1,-2.9,92.963,-40.8,1.268,5076.2
0,55,retired,married,high.school,0,1,0,cellular,jun,fri,3,1,-2.9,92.963,-40.8,1.268,5076.2
0,33,management,married,university.degree,0,1,0,cellular,jun,fri,5,0,-2.9,92.963,-40.8,1.268,5076.2
0,25,admin.,single,university.degree,0,0,0,telephone,jun,mon,2,0,-2.9,92.963,-40.8,1.26,5076.2
0,59,retired,married,basic.4y,0,1,0,telephone,jun,mon,4,0,-2.9,92.963,-40.8,1.26,5076.2
0,64,retired,married,unknown,0,1,0,cellular,jun,mon,3,0,-2.9,92.963,-40.8,1.26,5076.2
0,32,management,married,university.degree,0,1,0,cellular,jun,mon,3,0,-2.9,92.963,-40.8,1.26,5076.2
1,33,other,married,university.degree,0,1,0,cellular,jun,mon,3,0,-2.9,92.963,-40.8,1.26,5076.2
1,28,admin.,single,high.school,0,0,0,cellular,jun,mon,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,32,technician,divorced,university.degree,0,1,0,cellular,jun,mon,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,20,technician,single,unknown,0,0,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,30,admin.,married,high.school,0,0,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,44,services,married,unknown,0,0,1,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,57,retired,married,basic.4y,0,0,1,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,41,admin.,single,university.degree,0,1,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,28,admin.,single,university.degree,0,0,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,22,services,single,high.school,0,1,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,22,services,single,high.school,0,1,1,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,35,other,divorced,university.degree,0,1,0,telephone,jun,mon,6,0,-2.9,92.963,-40.8,1.26,5076.2
1,46,admin.,divorced,high.school,0,1,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,30,admin.,married,university.degree,0,1,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,36,other,single,university.degree,0,0,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,27,services,single,university.degree,0,1,0,cellular,jun,mon,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,29,admin.,single,high.school,0,1,0,cellular,jun,mon,1,1,-2.9,92.963,-40.8,1.26,5076.2
1,31,blue-collar,married,university.degree,0,1,0,cellular,jun,mon,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,74,retired,married,basic.4y,0,1,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,32,other,single,university.degree,0,1,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,57,management,married,unknown,0,0,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,30,services,single,high.school,0,1,0,cellular,jun,mon,2,0,-2.9,92.963,-40.8,1.26,5076.2
0,34,blue-collar,married,basic.4y,0,1,0,cellular,jun,mon,2,0,-2.9,92.963,-40.8,1.26,5076.2
1,57,other,married,basic.4y,0,1,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,57,other,married,basic.4y,0,0,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,24,other,single,unknown,0,1,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,24,blue-collar,single,unknown,0,0,1,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,29,admin.,married,high.school,0,0,0,cellular,jun,mon,1,1,-2.9,92.963,-40.8,1.26,5076.2
0,24,admin.,single,university.degree,0,1,1,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,52,other,married,university.degree,0,1,0,cellular,jun,mon,1,1,-2.9,92.963,-40.8,1.26,5076.2
0,30,technician,married,university.degree,0,0,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,29,admin.,single,high.school,0,1,1,cellular,jun,mon,2,0,-2.9,92.963,-40.8,1.26,5076.2
0,25,technician,single,professional.course,0,1,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,21,admin.,single,high.school,0,0,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
0,22,other,single,unknown,0,0,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,37,technician,married,professional.course,0,0,0,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2
1,35,management,married,university.degree,0,0,0,cellular,jun,tue,2,0,-2.9,92.963,-40.8,1.252,5076.2
1,53,other,married,basic.4y,0,0,1,cellular,jun,tue,2,0,-2.9,92.963,-40.8,1.252,5076.2
0,29,services,single,professional.course,0,1,0,telephone,jun,tue,2,0,-2.9,92.963,-40.8,1.252,5076.2
1,53,other,married,basic.4y,0,1,0,cellular,jun,tue,2,0,-2.9,92.963,-40.8,1.252,5076.2
0,57,admin.,married,university.degree,0,0,0,cellular,jun,tue,1,0,-2.9,92.963,-40.8,1.252,5076.2
0,48,other,married,high.school,0,0,0,cellular,jun,tue,1,0,-2.9,92.963,-40.8,1.252,5076.2
1,40,other,single,basic.4y,0,0,0,cellular,jun,tue,1,0,-2.9,92.963,-40.8,1.252,5076.2
0,43,admin.,married,university.degree,0,1,0,cellular,jun,tue,1,0,-2.9,92.963,-40.8,1.252,5076.2
1,55,management,married,university.degree,0,1,0,cellular,jun,tue,3,0,-2.9,92.963,-40.8,1.252,5076.2
1,57,retired,married,basic.4y,0,1,1,cellular,jun,tue,3,0,-2.9,92.963,-40.8,1.252,5076.2
1,25,technician,married,professional.course,0,1,0,cellular,jun,tue,4,1,-2.9,92.963,-40.8,1.252,5076.2
1,29,other,single,basic.4y,0,0,1,cellular,jun,wed,3,2,-2.9,92.963,-40.8,1.244,5076.2
0,28,other,single,unknown,0,0,0,cellular,jun,wed,4,0,-2.9,92.963,-40.8,1.244,5076.2
1,25,other,single,university.degree,0,1,1,cellular,jun,thu,2,0,-2.9,92.963,-40.8,1.235,5076.2
1,29,admin.,single,university.degree,0,0,1,cellular,jun,thu,4,0,-2.9,92.963,-40.8,1.235,5076.2
1,53,admin.,married,university.degree,0,0,1,telephone,jun,thu,10,0,-2.9,92.963,-40.8,1.235,5076.2
1,49,admin.,married,university.degree,0,0,0,cellular,jun,thu,2,0,-2.9,92.963,-40.8,1.235,5076.2
1,25,other,single,university.degree,0,0,1,telephone,jun,thu,6,1,-2.9,92.963,-40.8,1.235,5076.2
0,47,technician,married,professional.course,0,1,0,cellular,jun,fri,5,1,-2.9,92.963,-40.8,1.224,5076.2
1,32,technician,married,high.school,0,1,0,telephone,jun,fri,5,1,-2.9,92.963,-40.8,1.224,5076.2
1,39,other,single,unknown,0,1,0,cellular,jun,fri,3,0,-2.9,92.963,-40.8,1.224,5076.2
1,40,management,married,university.degree,0,1,0,cellular,jun,mon,3,0,-2.9,92.963,-40.8,1.215,5076.2
